comment_id;username;userid;label_sentimen;text
18071481766539991;rmdhn.1605;4350695416;Negative;Apakabar kasus dito..yaqult..airlangga..zulhas dn msih bnyak lg menteri yg terlibat kasus dugaan kkn ...BY ORDER
18127594207349025;07unia;1512778860;Negative;LU PADA KERJA YG BENER YE!!! KALO LU TANGKEP TOM LEMBONG, TANGKEP JUGA SI @zul.hasan .
18108343945439618;luffyneptuno;4373967865;Negative;TWK dan TKP adalah bentuk kemunafikan nyata.
17926345262862109;retha_ziilal;985278838;Negative;@ditoradhyaa paling org k jaksaan sadar pas d tny mungkar nangkir
18099909970460187;joker_whyy;10853683666;Negative;Manusia hidup rata2 60-70 tahun... setelah itu kita menua matj dan dilupakan.. dengan rentang usia sjngkta tersebut manfaatkan waktu berharga untuk hal2 yg baik, tegak lurus dan menjunjung tinggi keadilan cc @kejaksaan.ri
18036765287251073;nan_angmulyana;62720771369;Negative;Biasanya nih yaaa ANJING itu cuma nurut sama perintah majikan,mau itu benar atau salah
17990594411578705;ilham_app_;7326657744;Negative;keren hahahahaa
18087914572507500;muchhamd;1392326980;Negative;Bernuansa politik 😂
17927115032966501;iqbaldirmasyah;6675876543;Negative;jangan pilih pilih, ada banyak menteri juga yang melakukan impor gula salah satunya zulhas 18 jt ton dan paling besar melakukan impor gula, jangan karena sekarang berada dlm kabinet Prabowo bapak² gak mau periksa
17982870767742750;zaldi.jadot;6559228727;Negative;Belum ada bukti udah di jadiin tersangka😂
18020986355537302;andreas_9913;68402737851;Negative;Kejagung yang tidak agung. Belom ada bukti aliran dana ke yang bersangkutan maen tangkep aja. Kocak .
17921356634990976;aloneeatworld;53578489935;Negative;#ISTILLHAVEMYTRUSTINTOM #SAVETOMLEMBONG
18047241799989014;street_justice_idn;56609716408;Negative;@kejaksaan.ri BACA INI WOYYY... JANGAN MANDUL DIKENDALIKAN KEKUASAAN
18059874349826509;astri.pwt;7752727399;Negative;Ingat kalian ya diakherat akan ada balasan utk org2 sperti kalian camkan itu baik2 !!!!
18011031134439689;aloneeatworld;53578489935;Negative;Jangan lupa bapak ibu jaksa jika tidak ada motif dalam kebijakan yg di buat oleh pak tom lembong secepatnya lah meminta maaf dan lepaskan pak tom yg tak bersalah.. kalo seperti ini semua pejabat termasuk pak jokowi juga jelas banyak kebijakannya yg merugikan negara bisa juga dong di tangkap.. Kok kejaksaan seperti ini ya? Miris liat lembaga hukum negara ini era makin modern tapi kerja makin ga becus #ISTILLHAVEMYTRUSTINTOM #SAVETOMLEMBONG
17929780604953961;irwan_fm;1802772028;Negative;Bto @prabowo @gibran_rakabuming @gerindra Periksa jg @airlanggahartarto_official @zul.hasan @ditoariotedjo dan FUFUFAFA
18051989818756583;lovprivateplace;58706936572;Negative;Belum ada bukti tapi udah main tangkep aja tuh kocak sih asli
17862093396204237;aldowmz;3981537100;Negative;SALAH BESAR KEJAKSAAN IKUT SENGKARUT POLITIK! “tidak ada motif politis” LU LIAT KOLOM KOMEN AJA INI SEMUA RAKYAT YANG BERSUARA. FIAT JUSTITIA RUAT CAELUM!!!!
17873597190198376;olwanputera;62325714428;Negative;@t0p.kom3n aamiinn..aamiin..aamiin..aamiin..aamiin..aamiin..aamiin.........
18014995859363719;aldowmz;3981537100;Negative;@khoiruddin_harahap_ kasus Migor SANGAT MENYIKSA RAKYAT. bukan si kaya dan si miskin, semua merasakan dampak kelangkaannya. Ini jelas sekali sih
18333893875146759;aldowmz;3981537100;Negative;@nurim1536 dipanggil Harrison ford aja ketawa doang bang
17879079030175437;ulfahnabila_;1289660106;Negative;Mau bilang inget akhirat, tapi kan pada ga punya iman
18048831953069378;ditoradhyaa;722768330;Negative;@rynthndidi kuota haji
18020006669310496;santyqotrunnida;3168185288;Negative;@delisindrayani95 betul untuk ikn klo itung itungannya kyk gini bisa kena juga pemutus proyek ikn 😂 skrg mangkrak kan IKN
18007707377658990;santyqotrunnida;3168185288;Negative;@kemasbisma @kejaksaan.ri
18317205568085096;waldinur;1521239996;Negative;Pancasila sila ke-5 loh, apa udh di modifikasi diam diam?
17936759144924495;hinatamiyoung;7550288091;Negative;@xzzrzky24_ mana berani bang ditahan zul dsn dito kn 2 orang itu pemuja keluarga mulyono
18300663262207332;waldinur;1521239996;Negative;@rif_rifqi_1717 lah mana ad formula one? Yg ad formula e yg dana pembangunannya dr perusahaan sm sponsor, baca di  antara… mala mandalika tuh yg banyak ruginya pake dana apbn bangunnya
18011018540447672;karlapaath;1794525307;Negative;@dzackibrahim_10 iya heran pada gk takut akhirat itu kekal abadi ....dan ada neraka bagi yang dzalim
18045316568049450;azzahradey3;21720203634;Negative;Kebijakan presiden yang merugikan rakyat gimana pak. Saya sebagai rakyat merasa sangat rugi uang pajak yg kami setorkan dibuat main main. Food estate, mobil Esemka, kereta cepat yg merugi dan malah menumpuk bunga. Itu kebijakan kan pak, tolong segera di tangkap mantan presiden pak karena merugikan sekali 😌
18035772368052388;samiah_niswah;49039610357;Negative;Nyenyenye
18049400254971187;astuti2805;1473466833;Negative;@nurim1536 : @kejaksaan.ri kalau segerombolan sama penguasa 'aman' lah #hukumtebangpilih tergantung pesanan
18027931244172308;muhkyazhr;939241607;Negative;@airlanggahartarto_official , @zul.hasan , @ditoariotedjo , dan @bahlillahadalia  apa akan di usut ? Permainan politik terlalu kuat terciumnya saudara saudara !!! Berantas koruptor dan jangan tebang pilih !!!!
18066081814676601;dinkemirdin;3068970112;Negative;@t0p.kom3n aaminnn ya Allah
17951961920849921;rezinanahdiah;3133475118;Negative;Konon bukti belum Ada, Pak?
18041240156140534;rezinanahdiah;3133475118;Negative;Apakah @gusyaqut perlu dijemput?
17943923762782864;rezinanahdiah;3133475118;Negative;Bagaimana Kasus @airlanggahartarto_official @ditoariotedjo @zul.hasan @bahlillahadalia Pak??
18024225425447823;petus.sion2001;33842644487;Negative;@ditoradhyaa harusnya di Pin komen ini 😂😂😂😂
18347255524131918;amd.mxstore.id;46526507567;Negative;Gmn ini pak @prabowo belum apa2 dah ada yg maen tebang pilih
18022520159271114;nurulhuda_16;1691476465;Negative;Sekelas kejaksaan agung, bisa mengusut sesuai pesanan 😂
18086677411509284;ayuningtyas_ary_mumpuni;6934612474;Negative;@t0p.kom3n Aamiin... Aamiin Yaa Robbal'alamiin...
18114312118416777;miftahainunn;4128925569;Negative;instansi mana lagi yang harus kupercaya wkakakakakakaiaia
18096971254478479;palasenda;3306752603;Negative;Hayo loh gmana min ayo berantas tanpa pandang bulu, biar kami mash percaya keadilan itu memang ada di negri ini @kejaksaan.ri
18076327645571419;winky_wi;56045530783;Negative;Ah jelas ga percaya kejaksaan, kalian cari2 dan alat penguasa aja, terserah lah
18022961726254904;teukumaskur3;63546446170;Negative;Tergantung pesanan ya wkwkwkw,,,, ga heran sih pemakan duit haram sma pemakan bangkai
17896791372087299;winky_wi;56045530783;Negative;@delisindrayani95 tenang mba, manusia-manusia korup sedang sok-sokan jd penegak hukum
17998375433521892;awatulparidjajang;16351654488;Negative;@rif_rifqi_1717 fasilitas yang mana yaa
18050029069949646;nurhdyt10;8340592325;Negative;Koruptor kok dibela😂
18048379468991065;goodgirl.diary;62744542514;Negative;Bahkan sekelas RA yang pernahndi sebut rafael alun aja, adem ayem. Malah si rafael alun yg minta maaf dan bilang salah nyebut. Masa siiih. Kenapa rafael alun ga nyebut artis lain aja kenapa harus RA. Dan RA tidak pernah di usut. 🙌
18062484409689022;fian.aditya;1553280287;Negative;Kata-kata sampah. Tuhan berpihak kepada yang benar. Lu aja udah sakit hati bawa tuhan pula. Mereka kerja dengan data. Lu cuman modal sakit hati, tuhan pun ketawa ngeliat pengangguran sakit hati kepada yang kerja wkwk
18077846749563540;nurhalimah.shi.aki;4786588261;Negative;Padahal raja Jawa dah lengser tapi masih jadi alat ya
18047648672068600;nihbagas;43345989214;Negative;Jangan tebang pilih bos,Kelen di gaji pake uang rakyat!!yakut,zulhas,Bahlil sampai yg lain²cmna?udh kelen periksa!!!
18049439167823298;fazaalka_;3206339757;Negative;malu maluin, maen comot aja padahal berkas belum lengkap dan kuat!!
18088529077502125;seaofffjupiterrr;12173226635;Negative;@ditoradhyaa @kejaksaan.ri TEGASS KALO MAU UNGKAP KASUS,JANGAN PANDANG BULU!!
18121590628401290;jameshartana;65404162356;Negative;@kejaksaan.ri , DUIT KORUPSI NY MANA ????
18021818612576833;anand_dat;53617808820;Negative;@rif_rifqi_1717 formula one yang mana om ? Sirkuit mana tuh ?
18022947149256162;rif_rifqi_1717;49772190898;Negative;@anand_dat sirkuit yg di jakarta
18080337988490784;anand_dat;53617808820;Negative;@rif_rifqi_1717 ralat om keburu malu 🤣🤣
18358615846136930;anand_dat;53617808820;Negative;@rif_rifqi_1717 itu formula E kengkok lah wkwkw udah salah ngegas lagi Luh 🤣🤣 Matutung abangkuhhh 🔥🔥🔥
18327836572153328;harry.fr;15922519744;Negative;@rif_rifqi_1717 lu orng Jakarta bg ?
18045142712014705;keisykeihl;15254549058;Negative;@10rb_dollar aamiin yaAllah
18082817539536154;mat_mulyana;1814231132;Negative;@rif_rifqi_1717 udah salah pede😂
17876360721187672;mat_mulyana;1814231132;Negative;@rif_rifqi_1717 tegeb heseus😂
18050629957791703;mat_mulyana;1814231132;Negative;@tauhid_thaib sama gula malah lebih banyak dan sama sedang surplus semua mentri perdagangan jg😂
18073820389597648;mat_mulyana;1814231132;Negative;@t0p.kom3n aamiin
18056131198864424;anto_sadja;368543024;Negative;Hmm bau bau kriminalisasi
18029111696377216;ilalankk;263889733;Negative;Hati hari pengalihan isu suap MA 1T 😂😂😂😂😂
18142787692348031;fikriahadeo;3042820183;Negative;@ditoradhyaa @kejaksaan.ri slow respon dengan orang yang sedang berada pada satu kolam dengan pemerintahan
17944941470776913;ns.ari.seno;7407380810;Negative;KEBENARAN AKAN MENCARI JALANNYA SENDIRI.
18360156904143494;bocah_gituloh;61339323969;Negative;@ditoradhyaa penegak hukum jadi alat utk pukul lawan politik
17985352427745968;kanissa.id_;1357557255;Negative;@t0p.kom3n Aamiin Allahumma Aamiin 🤲
18024955661407206;kanissa.id_;1357557255;Negative;@10rb_dollar AAMIIN
17883042531138394;kanissa.id_;1357557255;Negative;@10rb_dollar Aamiin 🤲
18079501621498826;kanissa.id_;1357557255;Negative;@10rb_dollar AAMIIN 🤲
17851362282321006;kanissa.id_;1357557255;Negative;@septyaningrum09 AAMIIN ALLAHUMMA AAMIIN, KABULKANLAH YA ALLAH DOA ORNG2 YG TERZALIMI 🤲
18080526535549974;blacky_coal;13626865702;Negative;siapin koper aja ya bosss, jangan lupa pamitan sama papah mamah, see u ...
17849964129325580;10rb_dollar;66525352049;Negative;@khoiruddin_harahap_ tambahin jet pribadi dan fufufafa
18294317446227386;risris_yusti;59732611321;Negative;@ditoradhyaa jgn lupa kasus penyelewengan quota haji
17990575451577406;risris_yusti;59732611321;Negative;@t0p.kom3n aamiin
17935651601936921;risris_yusti;59732611321;Negative;@rif_rifqi_1717 fasilitas yg mana? jgn cm krn tulisan buzzer di medsos, cb dtg ke JIS
18152105515335996;wandi__29;49140159444;Negative;@ditoradhyaa kenapa pihak kejati tidak merespon ya!?
18477876544063058;rohmatputrae;8266600356;Negative;ora adil cok
17974933268642983;football_luf;59686130214;Negative;Hanya mengingatkan @kejaksaan.ri profesi anda paling berat hisabnya kelak
17929422662846554;eleanaqueen2;50612930233;Negative;@kemasbisma @kejaksaan.ri
18044509733102855;eleanaqueen2;50612930233;Negative;@septyaningrum09 aamiin yra
18064521181667973;eleanaqueen2;50612930233;Negative;@t0p.kom3n @kejaksaan.ri aamiin yra
18096825271464308;eleanaqueen2;50612930233;Negative;@dzackibrahim_10 @kejaksaan.ri
17886680550055155;wahid.w_;49629441809;Negative;Nunggu ramee
17958236234710795;rijal_salam12;35319079828;Negative;pantas dia dipenjara selamanya
18123927037381147;ferysetiawanbs762;2226570807;Negative;@nurim1536 😢
18070349947623295;waywahyu22;3577535186;Negative;@t0p.kom3n aamiin allahumma aamiin 🤲
18143829202348485;waywahyu22;3577535186;Negative;Apabila orang yg tidak bersalah kalian dzolimi,ingatlah..pembalasan ALLAH SUBHANAHU WA TA'ALA lebih pedih dari yg kalian lakukan.
17928522452849077;diannemikola;732646053;Negative;Netizen aja yg kerja udah gaskan 😂
18044957185894960;elinsutianti;402303661;Negative;@kemasbisma 🔥🔥🔥
18040807361139735;_aditiyapermana;1536097876;Negative;Zhalim anda klo sampe pilih kasih soal kasus hukum korupsi...
17929073387958346;maulanaelfian;68511289026;Negative;@kejaksaan.ri BACA KOMENTAR MIN
17853353670301490;freejump2;8678705261;Negative;menteri setelahnya juga impor saat indonesia surplus.. wah parah nih negara
18004154186682849;rif_rifqi_1717;49772190898;Negative;Ya adalah gk mungkin gk ada semua proyek pasti ada ih
17901430259983798;rif_rifqi_1717;49772190898;Negative;@risris_yusti  fomula one giman
18045827603077885;rif_rifqi_1717;49772190898;Negative;Uang yg mana  emang rakyat lo doang ya bagus bikin ikn biar merata daerah bukan hanya Jawa doang
17886531252108939;rif_rifqi_1717;49772190898;Negative;@rynthndidi  iya halo  fomula one🔥
18065942284724255;rif_rifqi_1717;49772190898;Negative;Ya adalah gk mungkin gk ada semua proyek pasti ada ih
18050951320792283;hello.pkne;34806139189;Negative;Ditunggu orang2 kejaksaan masa taringnya garang cuman sama orang di luar pemerintahan..demi karir dan jabatan kan cieee..ayo buktikan kalo bukan ❤️❤️❤️
18041756102142409;awatulparidjajang;16351654488;Negative;@rif_rifqi_1717 apa hubungan nya? formula e ngaa pake APBN terus apa kabar sirkuit madalika😂😂😂
17922791378880708;prawowo37;63197591090;Negative;KEJAGUNG SARANG TAI💩💩💩💩💩
18011153948644346;prawowo37;63197591090;Negative;💩💩💩
18011334560437249;prawowo37;63197591090;Negative;💩💩💩
17974714976789725;prawowo37;63197591090;Negative;💩💩💩💩
17898925527065604;prawowo37;63197591090;Negative;💩💩💩💩
17853573966299712;prawowo37;63197591090;Negative;💩💩💩💩
18024690869218043;prawowo37;63197591090;Negative;💩💩💩💩
17870472423145435;prawowo37;63197591090;Negative;💩💩💩
17965795982802231;prawowo37;63197591090;Negative;💩💩💩💩
18046676134989268;prawowo37;63197591090;Negative;💩💩💩💩
17961631745698917;prawowo37;63197591090;Negative;💩💩💩💩
18106399732433028;prawowo37;63197591090;Negative;💩💩💩
18075372850576136;prawowo37;63197591090;Negative;💩💩💩💩💩💩💩
18028401821523790;prawowo37;63197591090;Negative;💩💩💩💩💩💩
17933526266940145;prawowo37;63197591090;Negative;💩💩💩💩💩💩
18056876254722023;prawowo37;63197591090;Negative;💩💩💩💩💩💩
18086471167516225;prawowo37;63197591090;Negative;💩💩💩💩💩
18273332080220939;prawowo37;63197591090;Negative;💩💩💩💩💩💩
18063682111666665;prawowo37;63197591090;Negative;💩💩💩💩💩
18162017611318430;prawowo37;63197591090;Negative;💩💩💩💩💩
17922858503882310;prawowo37;63197591090;Negative;💩💩💩💩💩💩
18249910096262621;prawowo37;63197591090;Negative;💩💩💩💩💩
18042101459509763;prawowo37;63197591090;Negative;💩💩💩💩💩
18020706212622824;prawowo37;63197591090;Negative;💩💩💩💩
18010484621452263;prawowo37;63197591090;Negative;💩💩💩💩💩
18019267694317540;prawowo37;63197591090;Negative;💩💩💩💩💩
18040281368273123;rif_rifqi_1717;49772190898;Negative;@awatulparidjajang  trs stadion jis gimana
17869342020229699;nya_nyi_nya;46041692238;Negative;TOLONG  USUT  JUGA ,  KPK ,  WALKOT  DAN  PEMERINTAHAN  DEPOK ,  JAWA  BARAT ,  SEJAK TAHUN  2002
18071872273529381;awatulparidjajang;16351654488;Negative;@rif_rifqi_1717 Bangga Dong Jis Udah Di Akui fifa
18031214744111270;nya_nyi_nya;46041692238;Negative;@nya_nyi_nya USUT  PEJABAT - PEJABAT  PEMERINTAHAN  DI DEPOK  JAWA  BARAT ,  DARI  TAHUN  2002-2024 🙏
18074213425581014;rif_rifqi_1717;49772190898;Negative;@awatulparidjajang  bangga  apanya  fasilitasnya aja  gk beres apanya dibanggain😂😂
17945079998892189;annasa_fp;198286226;Negative;@ditoradhyaa admin nya baca ini jd mendadak buta😂
18032557088077814;risris_yusti;59732611321;Negative;@ditoradhyaa aman ini mah
17924692130976106;novita41111;52223585526;Negative;kemaren yg korupsi m2’an dendanya cuma goceng siape?? itu hukum apaan sih??
18023602595442778;evazhrah;1366360194;Positive;Wkwk mantaap 🔥🔥🔥
18000404924680083;suseno_andrean;1764760430;Negative;Apakah ini pesanan? Ingatlah wahai manusia  Firman Alloh  Al Maidah ayat 8:  Hai orang-orang yang beriman hendaklah kamu jadi orang-orang yang selalu menegakkan (kebenaran) karena Allah, menjadi saksi dengan adil. Dan janganlah sekali-kali kebencianmu terhadap sesuatu kaum, mendorong kamu untuk berlaku tidak adil. Berlaku adillah, karena adil itu lebih dekat kepada takwa. Dan bertakwalah kepada Allah, sesungguhnya Allah Maha Mengetahui apa yang kamu kerjakan.
18289332598225016;_rifki.munandar;6660689587;Negative;Ketidakadilan nampak secara nyata,pantes kah diam
18124994992390039;ddk_gap;2178711850;Negative;@ditoradhyaa ga berani broo, mana ade nyali
18046737403842686;mang_ekoyyy;53255123105;Negative;Selanjutnya, usut Kasus Formula E ya pak
17881052415156370;mhrnilbz;59324634148;Negative;@kejaksaan.ri di tunggu kabar kasus2 orang ini yg jelas KASUS nya.. @zul.hasan @airlanggahartarto_official bahkan ini yg sangat gamblang terkait 27 MILIAR, @ditoariotedjo  koq ngga ada kabarnya?? Jangan kalian pikir rakyat BODOH!! TUHAN itu ada dan pasti akan azab kalian ketika berbuat DZALIM kepada 280 JUTA RAKYAT INDONESIA!!!
18081346078550399;mhrnilbz;59324634148;Negative;@ditoradhyaa @kejaksaan.ri ditunggu keberanian kalian!! Kalau tidak hanya ALLAH yg bisa meLAKNAT kalian beserta keluarga kalian oara JAKSA!!
18066894793580790;agen.informasi;51161689516;Negative;@ditoradhyaa kita lihat, apakah KEADILAN itu hanya untuk PENGUASA @kejaksaan.ri
18044430761024145;rina_mamanyaacel;54650994319;Negative;@nurim1536 katanya 400M ini masuk ke perusahaan swasta mbak, tp aneh, gak masuk ke pak Tom malah diancam bui seumur hidup
18061270201696630;robertobagiyo;4322293223;Neutral;Ditunggu mentri yg lain @kejaksaan.ri
18038854178237757;baidowimj;10374175227;Negative;@kejaksaan.ri Keadilan hanya milik tuhan, dan ketidakadilan akan ada balasannya itu pasti
18060823285812977;cimeeyuu;50177225859;Negative;Jangan  menteri 2015-2016 aja Kejati tangkap juga menteri lain yg ngelanjutin🤙
17923127333878850;t0p.kom3n;50454486474;Negative;@ditoradhyaa mewakilkan 👏🔥🔥🔥
17896364196087921;mauliaku;6167979297;Negative;Kejagung dibayar rakyat... tp ngikut penguasa dzolim
18044008979108441;mauliaku;6167979297;Negative;IKN diusut tuntas, habisin uang rakyat apa² pada naik
17947320035856927;rexynnnn;4682386874;Negative;Seharusnya kasus ini kejaksaan agung tidak memulai nya dari tom lembong ya
18037348577267933;t0p.kom3n;50454486474;Positive;"Kejagung ini do'a sy utk kalian yg sdg menjabat Ya Allah,,Jika orang² Kejaksaan Agung bekerja jujur & adil maka rahmatilah 7 turunan nya,,namun jika orang² kejaksaan sedang memperdayai kami.Membela yang salah,menumbalkan orang yg tdk bersalah.Maka berikanlah balasan yang setimpal untuk 7 turunannya."""""
18023938358443463;loeneeded;55582611584;Negative;Soal kebijakan, sekalian yang bikin kebijakan buat food estate, kcic, sama proyek yang mangkrak itu dong diusut. Kalo ni bersih itu juga, eh berani? Ya ngga lah~
17986736387732938;rahmanmaulidin;5753582133;Negative;@10rb_dollar Aamiin
17882398590153056;loeneeded;55582611584;Negative;Politik sama cerita negeri ini mah ditentukan oleh pemenang, oposan dan ga sejalan ya ada aja dikasih jurus🤡
18019466222536048;hestikoesno;293094757;Negative;@nurim1536 sekolam, jadi masih aman
18074118919598047;loeneeded;55582611584;Negative;Yok pada belajar soal kasus-kasus Dahlan Iskan, biar ga digocek terus💨
18074050276597706;xzzrzky24_;5542474076;Negative;@ditoariotedjo @zul.hasan next nih makanan kejagung
18044767364028835;aditia.kim;662295011;Negative;Minimal ada bukti dulu baru nangkep orang
18026283932194714;fadilah_etc;3312863758;Negative;@prabowo @gerindra
17910242211014889;vyqaaldisty;34990502330;Negative;@suseno_andrean ❤️❤️❤️🥲
18073615912597172;notikusberdasi;68658828124;Negative;@ditoradhyaa Yang paling HARUS ditangkep oleh kejagung dari mereka semua adalah airlangga Hartarto, dito arietodjo,zulkifli hasan, dan khofifah Karena telah korupsi dan merugikan negara
17882292933154577;notikusberdasi;68658828124;Negative;@ditoradhyaa Yang paling HARUS ditangkep oleh kejagung dari mereka semua adalah airlangga Hartarto, dito arietodjo,zulkifli hasan, dan khofifah Karena telah korupsi dan merugikan negara
17908120401027437;yudizzz819018;176423921;Negative;Celakalah bagi siapapun yg tidak mau berlaku adil.. Padahal dia mampu melakukanya... Celakaalah jika ada orang lebih takut tuannya daripada tuhannya...
17968277873800921;itsmejumii__;3157572136;Negative;@khoiruddin_harahap_ tambahin zulhas,dito.
17880749325161768;dzackibrahim_10;9888959184;Negative;kepada bapak kejaksaan........bapak di dunia emang bisa menghukum seseorang tergantung bayaran tapi hukum untuk bapak2 kejaksaan di akhirat tidak akan lolos dari hisab di yaumil qiyamah pak!!!!!
18096607468463895;piitz_01;56574061933;Negative;Wah bagus nih, klo emank kebijakan seorang pejabat salah di tangkap, jokowi byk kebijakannya salah dan merugikan negara, sprt kereta xepat. Hayu tangkap jokpwi, berani ga? 😂
18168318814313849;ohmengud;58624888879;Negative;@kemasbisma 🔥🔥
18046314380007470;susilastri.09;55949016128;Negative;Tapi saya percaya pak tom Lembong itu orang baik dan amanah....dan saya yakin kebenaran itu akan selalu terang jalannya......🔥🔥🔥🔥
18048842203964421;rika.kuntary;47549128747;Negative;@10rb_dollar aamiin
17867786610163528;firmanmujahidin.fm;2108201500;Negative;@ditoradhyaa @kejaksaan.ri KALAU ANDA SEORANG MUSLIM TENTU ADA YANG NAMANYA HISAB DI AKHIRAT NANTI
18097570894465983;risa_masita;46674884218;Negative;@10rb_dollar aminn
17959216784822547;risa_masita;46674884218;Negative;@wibie_____ amiin
18047277028992010;firmanmujahidin.fm;2108201500;Negative;@septyaningrum09 @kejaksaan.ri @stburhanuddin_ Neraka jahanam
18080754076552372;risa_masita;46674884218;Negative;@septyaningrum09 amiin
18029015132146443;susilastri.09;55949016128;Negative;@mang_ekoyyy emang ada apa dengan formula e..... ingat ya kalian... Allah maha segalanya....dan tunggu saja azabnya bg orang2 yg zolim.....
18447466066071429;rika.kuntary;47549128747;Negative;https://www.kompas.id/baca/polhuk/2024/10/27/uang-rp-920-miliar-emas-51-kg-milik-zarof-ricar-bisa-menguak-mafia-peradilan
18062439010683821;susilastri.09;55949016128;Negative;@t0p.kom3n aamiin....🤲🙏
18161291932319248;adam__maliik;8234821771;Negative;@t0p.kom3n Aamiin
17846607060338824;riohtapea;62137048284;Negative;Cemen tebang pilih!!! Klw brani yg usut yg berada di kolam sebelah lah😂
18030510308110775;irs.yadmaul01;6263464984;Negative;@ditoradhyaa @official.kpk @kejaksaan.ri mari berantas korupsi tanpa pandang bulu… 1. Kasus Airlangga 2. Kasus Zulkifli hasan 3. Dito Ariotedjo 4. Kasus bahlil 5. Kasus Khofifah 6. Kasus jet pribadi kaesang 7. Kasus blok medan di tunggu kepastian dari kasus tsb
18011434319432044;aldiarmndhptr;3013394066;Negative;Yakin bukan politik??😂😂
17908341318041906;wina_ayu_g;38050937549;Positive;periksa jg dong menteri2 yg lain, kan bnyk tuh yg impor.
18039771635153096;goodgirl.diary;62744542514;Negative;Tidap percaya ini bukan politik 😂😂😂
18143918452348514;wibie_____;4181582121;Negative;YAELAHHH LU KIRA RAKYAT BODOH??? DATA BPS IMPOR GULA MELONJAK NAIK STELAH TOM TIDAK MENJABAT..KASUS 2015 LU KEMANA AJA???GUA SUMPAHIN SMUA YG TERLIBAT HINA DIDUNIA & AKHIRAT...AAMIINN
18454718338021371;adityavandy;775377679;Negative;Belum ada bukti apapun kok ditangkap pak @kejaksaan.ri ??? Coba itu setelah dia ada Zulhas dan semua menteri Jokowi dan Prabowo apakah bapak berani panggil dan tangkap?
18061987069742743;ditoradhyaa;722768330;Negative;bagaimana dengan : Airlangga Hartarto, dugaan kasus ekspor CPO 2021-2021. Zulkifli Hasan, dugaan kasus alih fungsi hutan, impor gula. Dito Ariotedjo, dugaan kasus BTS 4G. Prabowo, soal dugaan kasus Food Etate dan pesawat bekas . Muhaimin Iskandar, soal dugaan kasus Kemnaker dan Kardus Durian. Bahlil, soal dugaan kasus izin tambang. Halim Iskandar, dugaan dana hibah di Jawa Timur . Khofifah, soal dugaan Proyek Kemensos dan suap dana hibah di Jatim. Kasus Blok medan.. Kasus Jet Pribadi (KPK tdk berani bersikap sampai skrng). Ekspor Nikel Ilegal 5 juta ton ke Cina, ddan lain-lain . Mari berantas KORUPSI tanpa PANDANG BULU. Yang benar katakan benar, yang salah berani katakan salah
17908270608026680;karya_usahanuza;61165921603;Negative;"Semoga sa'atnya Negara Indonesia Baik perbaikan Menuju Nama Baik/Benarnya Indonesia dihadapan Alloh, dimata Dunia dan dimata Rakyat Tidak lagi seperti yang sudah-sudah !  Bintang-bintang berjatuhan, Melati-melati berguguran, Puntung-puntung terapung, Tuyul-tuyul berserakan dan Hukum diperjual belikan "" Oknum Pejabat, Oknum Aparat dan Oknum Swasta ""Perbuatan Bodoh Membodohi Diri Sendiri Demi Kesenangan Sesa'at. Ttd. Putra Sejarah Adanya Bahasa Indonesia"""
18049152799823062;kemasbisma;529518510;Negative;mau tanya, Mentri perdagangan sebelum TTl, Rahmad Gobel bertugas sampai 12 Agustus 2015.  Di press release pada bulan mei produksi gula surplus, saat masih bertugas berdasarkan artikel berita di Detik.com pak menteri Rahmad Gobel juga memberi izin impor gula mentah pada kuartal II dan III 2015 total sebanyak 1.576.000 ton peruntukannya untuk makanan dan minuman. Di kuartal itu kan produksi dalam negeri sedang surplus, apakag ini juga tidak berpotensi merugikan negara?
17990197076724069;loezhanks;8410192400;Negative;Paling tinggi impor gula kan zulkifli ali.. 😂😂😂
18066138964589638;septyaningrum09;491609343;Negative;Jika kalian @kejaksaan.ri berlaku Tidak Adil, mudah2an ALLAH mudahkan kalian ke Jahannam
18377136913098987;yudhakun;489813727;Negative;@septyaningrum09 Aamiin Aamiin YRA
18048275851961359;sarsaaparila;10122328838;Negative;@adityavandy biasalah biar pemuja fufufafa bisa ngehina sepuasnya
18125729485379116;sarsaaparila;10122328838;Negative;GIMANA SIH GAK TRANSPARAN. PERIKSA KE YG LEMAH. GIMANA DENGAN ORANG2 DGN TITLE LEGEND KORUPNYA TIDAK DIPERIKSA
18495341488040265;ohmengud;58624888879;Negative;😂 Pesenan kah ? Awas hisab pak bu 🙏🏻🙏🏻
18038102608993837;successexcellent.id;56722583214;Negative;Oh gitu.. pak Jaksa? 😂
18065313154600269;delisindrayani95;2253970887;Negative;Mau tanya , adakah aliran dana yang masuk ke Pak Tom selaku kebijakannya ? Kalau dia ditahan karena negara rugi sebab kebijakannya.. Bagaimana dengan kebijakan pembangunan IKN ?
17933735744938293;delisindrayani95;2253970887;Negative;@yudhakun Aamiin ya Allah
17923005722878826;sigit_d_gunawan;2013319559;Negative;oh.ternyata gini cara main nya.😂
18034754060466975;ekharusly;3068207037;Negative;@kemasbisma 🔥
18081215572486573;bobyrid123;358785956;Negative;Isu kemarin jangan sampai senyapya asset korupsi pejabat MA ya 1 T , jangan sampe terlena dengan isu politikk
17948604917855300;nurim1536;53114399972;Negative;Zulhas kapan dipanggil?
18062166331691506;nurim1536;53114399972;Negative;@ditoradhyaa mereka satu kolam jadi aman?
